state_name,district_name,block_tehsil_name,village_name,s_no_of_scheme,ref_scheme_type_surface_flow_name,ref_scheme_type_surface_lift_name,ref_scheme_owner_name,total_owners_holding,ref_scheme_owner_social_status_name,gender_name,commissioning_period_display,scheme_construction_cost,scheme_machinery_cost,scheme_maintainence_cost,finance_source_name,finance_source_name2,construction_subsidy,machinery_subsidy,scheme_status_name,not_in_use_years,scheme_status_reason_temporarily_name,scheme_status_reason_permanently_name,water_distribution_method_name,lifting_device_type_name,lifting_device_enrgy_source_name,horse_power_of_lifting_device,pump_operating_days_kharif_season,pump_operating_days_rabi_season,pump_operating_days_perennial_season,pump_operating_days_other_season,avg_pumping_per_day_kharif_season,avg_pumping_per_day_rabi_season,avg_pumping_per_day_perennial_season,avg_pumping_per_day_other_season,ref_selection_id_located_in_major_medium_scheme_name,command_area_name,ref_reason_command_area_name,ref_scheme_recharge_of_ground_water_name,culturable_command_area,ipc_kharif_season,ipc_rabi_season,ipc_perennial_season,ipc_other_season,ipc_total,ipu_kharif_season,ipu_rabi_season,ipu_perennial_season,ipu_other_season,ipu_total,ref_selection_id_under_utilisation_name,ref_reason_for_under_utilisation_name,scheme_designed_storage,ref_filled_up_storage_name,ref_filled_up_storage_space_name,villages_covered,s_no_scheme_within_village_in_water_body,total_no_of_schemes_in_village_above_water_body
RAJASTHAN,BANSWARA,ABAPURA,NAWAKHEDA,29,NA,On-drain/canal,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,20000,31000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Electric,5,0,2,0,0,NA,3,NA,NA,Yes,NA,NA,No,0.6,0,0.6,0,0,0.6,0,0.6,0,0,0.6,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,TONK,TODARAISINGH,KUHADA BUJURG,46,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2017-2018,100000,80000,0,NA,NA,52500,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,6,0,6,0,0,NA,6,NA,NA,Yes,NA,NA,No,3,0,3,0,0,3,0,1.5,0,0,1.5,Yes,Storage not filled up fully,NA,NA,NA,1,46,1
RAJASTHAN,TONK,TODARAISINGH,KUHADA BUJURG,50,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2015-2016,100000,80000,0,NA,NA,52500,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,6,0,5,0,0,NA,6,NA,NA,Yes,NA,NA,No,3,0,3,0,0,3,0,1.5,0,0,1.5,Yes,Storage not filled up fully,NA,NA,NA,1,50,1
RAJASTHAN,TONK,TODARAISINGH,KUHADA BUJURG,49,NA,Others,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,100000,80000,0,NA,NA,52500,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,6,0,5,0,0,NA,6,NA,NA,Yes,NA,NA,No,4,0,4,0,0,4,0,2.2,0,0,2.2,Yes,Storage not filled up fully,NA,NA,NA,1,49,1
RAJASTHAN,BANSWARA,KUSHALGARH,CHORWAD,1,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,48000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,90,0,0,NA,6,NA,NA,Yes,NA,NA,No,4,0,4,0,0,4,0,4,0,0,4,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,MAHUDA,1,NA,Others,Others,NA,NA,NA,During 2017-2018,0,46000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,80,0,0,NA,6,NA,NA,Yes,NA,NA,No,2,0,2,0,0,2,0,2,0,0,2,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,CHORWAD,2,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,47000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,90,0,0,NA,6,NA,NA,Yes,NA,NA,No,6,0,6,0,0,6,0,6,0,0,6,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,MAHUDA,2,NA,Others,Others,NA,NA,NA,During 2017-2018,0,48000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,80,0,0,NA,6,NA,NA,Yes,NA,NA,No,3,0,3,0,0,3,0,3,0,0,3,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,MORJHARI,1,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,47000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,60,0,0,NA,6,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,MORJHARI,2,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,48000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,70,0,0,NA,6,NA,NA,Yes,NA,NA,No,4,0,4,0,0,4,0,4,0,0,4,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,MORJHARI,3,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,51000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,7,0,80,0,0,NA,6,NA,NA,Yes,NA,NA,No,3,0,3,0,0,3,0,3,0,0,3,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,KARAN GHATI,1,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,52000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,7,0,80,0,0,NA,6,NA,NA,Yes,NA,NA,No,4,0,4,0,0,4,0,4,0,0,4,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,SHINGLEE,2,NA,Others,Others,NA,NA,NA,During 2015-2016,200000,47000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,80,0,0,NA,6,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,SAARAN,1,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,48000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,10,0,0,NA,6,NA,NA,Yes,NA,NA,No,7,0,7,0,0,7,0,7,0,0,7,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,SAARAN,2,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,49000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,90,0,0,NA,6,NA,NA,Yes,NA,NA,No,7,0,7,0,0,7,0,7,0,0,7,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,SAARAN,3,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,47000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,110,0,0,NA,6,NA,NA,Yes,NA,NA,No,7,0,7,0,0,7,0,7,0,0,7,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,SHINGLEE,3,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,49000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,90,0,0,NA,6,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,BASSI,1,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,48000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,90,0,0,NA,6,NA,NA,Yes,NA,NA,No,4,0,4,0,0,4,0,4,0,0,4,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,SAARAN,6,NA,Others,Others,NA,NA,NA,Up to 2013-2014,200000,48000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,100,0,0,NA,6,NA,NA,Yes,NA,NA,No,7,0,7,0,0,7,0,7,0,0,7,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,SAARAN,8,NA,Others,Others,NA,NA,NA,During 2016-2017,200000,21000,0,NA,NA,0,1,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,120,0,0,NA,6,NA,NA,Yes,NA,NA,No,7,0,7,0,0,7,0,7,0,0,7,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,SAARAN,10,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,53000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,100,0,0,NA,6,NA,NA,Yes,NA,NA,No,7,0,7,0,0,7,0,7,0,0,7,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,SAARAN,11,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,48000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,90,0,0,NA,6,NA,NA,Yes,NA,NA,No,7,0,7,0,0,7,0,7,0,0,7,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,SAARAN,9,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,49000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,90,0,0,NA,6,NA,NA,Yes,NA,NA,No,7,0,7,0,0,7,0,7,0,0,7,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,CHANDERI,1,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,48000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,90,0,0,NA,6,NA,NA,Yes,NA,NA,No,4,0,4,0,0,4,0,4,0,0,4,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,CHANDERI,2,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,47000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,80,0,0,NA,6,NA,NA,Yes,NA,NA,No,4,0,4,0,0,4,0,4,0,0,4,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,CHANDERI,3,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,45000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,90,0,0,NA,6,NA,NA,Yes,NA,NA,No,3,0,3,0,0,3,0,3,0,0,3,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,RANJEETGARH,1,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,48000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,90,0,0,NA,8,NA,NA,Yes,NA,NA,No,6,0,6,0,0,6,0,6,0,0,6,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,RANJEETGARH,3,NA,Others,Others,NA,NA,NA,Up to 2013-2014,150000,45000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,80,0,0,NA,8,NA,NA,Yes,NA,NA,No,10,0,10,0,0,10,0,10,0,0,10,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,SHINGLEE,5,NA,Others,Others,NA,NA,NA,During 2014-2015,200000,53000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,90,0,0,NA,6,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,SABBALPURA,2,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,5400,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,7,0,110,0,0,NA,6,NA,NA,Yes,NA,NA,No,12,0,12,0,0,12,0,12,0,0,12,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,SABBALPURA,5,NA,Others,Others,NA,NA,NA,During 2015-2016,200000,57000,2000,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,9,0,120,0,0,NA,6,NA,NA,Yes,NA,NA,No,15,0,15,0,0,15,0,15,0,0,15,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,GHATA,1,NA,Others,Others,NA,NA,NA,Up to 2013-2014,51000,51000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,100,0,0,NA,8,NA,NA,Yes,NA,NA,No,10,0,10,0,0,10,0,10,0,0,10,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,SHINGLEE,6,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,49000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,80,0,0,NA,6,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,SABBALPURA,4,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,55000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,7,0,120,0,0,NA,6,NA,NA,Yes,NA,NA,No,15,0,15,0,0,15,0,15,0,0,15,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,GHATA,4,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,44000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,100,0,0,NA,8,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,GHATA,5,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,45000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,90,0,0,NA,6,NA,NA,Yes,NA,NA,No,6,0,6,0,0,6,0,6,0,0,6,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,GHATA,7,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,46000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,100,0,0,NA,8,NA,NA,Yes,NA,NA,No,6,0,6,0,0,6,0,6,0,0,6,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,GHATA,9,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,45000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,120,0,0,NA,8,NA,NA,Yes,NA,NA,No,4,0,4,0,0,4,0,4,0,0,4,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,GHATA,11,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,49000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,110,0,0,NA,6,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,GHATA,14,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,49000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,7,0,100,0,0,NA,6,NA,NA,Yes,NA,NA,No,10,0,10,0,0,10,0,10,0,0,10,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,KAKNIYA,1,NA,Others,Others,NA,NA,NA,During 2015-2016,200000,46000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,100,0,0,NA,6,NA,NA,Yes,NA,NA,No,7,0,7,0,0,7,0,7,0,0,7,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,GHATA,6,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,48000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,90,0,0,NA,6,NA,NA,Yes,NA,NA,No,6,0,6,0,0,6,0,6,0,0,6,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,GHATA,10,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,48000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,100,0,0,NA,8,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,KAKNIYA,3,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,51000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,100,0,0,NA,6,NA,NA,Yes,NA,NA,No,7,0,7,0,0,7,0,7,0,0,7,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,KAKNIYA,4,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,53000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,100,0,0,NA,6,NA,NA,Yes,NA,NA,No,7,0,7,0,0,7,0,7,0,0,7,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,KAKNIYA,6,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,47000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,100,0,0,NA,6,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,KAKNIYA,7,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,48000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,120,0,0,NA,6,NA,NA,Yes,NA,NA,No,5,0,5,0,0,5,0,5,0,0,5,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,KARMADIYA,1,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,44000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,100,0,0,NA,8,NA,NA,Yes,NA,NA,No,7,0,7,0,0,7,0,7,0,0,7,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,KARMADIYA,2,NA,Others,Others,NA,NA,NA,During 2014-2015,150000,49000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,110,0,0,NA,8,NA,NA,Yes,NA,NA,No,10,0,10,0,0,10,0,10,0,0,10,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,KARMADIYA,4,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,51000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,100,0,0,NA,8,NA,NA,Yes,NA,NA,No,10,0,10,0,0,10,0,10,0,0,10,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,KARMADIYA,6,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,55000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,7,0,120,0,0,NA,8,NA,NA,Yes,NA,NA,No,10,0,10,0,0,10,0,10,0,0,10,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,KARMADIYA,5,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,53000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,7,0,120,0,0,NA,8,NA,NA,Yes,NA,NA,No,10,0,10,0,0,10,0,10,0,0,10,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,KARMADIYA,7,NA,Others,Others,NA,NA,NA,During 2016-2017,200000,54000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,7,0,110,0,0,NA,8,NA,NA,Yes,NA,NA,No,10,0,10,0,0,10,0,10,0,0,10,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,KAKNIYA,5,NA,Others,Others,NA,NA,NA,Up to 2013-2014,48000,48000,2500,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,110,0,0,NA,6,NA,NA,Yes,NA,NA,No,7,0,7,0,0,7,0,7,0,0,7,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,CHARKANI,3,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,48000,0,NA,NA,0,48000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,110,0,0,NA,8,NA,NA,Yes,NA,NA,No,15,0,15,0,0,15,0,15,0,0,15,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,CHARKANI,4,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,51000,0,NA,NA,0,51000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,100,0,0,NA,8,NA,NA,Yes,NA,NA,No,15,0,15,0,0,15,0,15,0,0,15,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,CHARKANI,5,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,48000,0,NA,NA,0,48000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,110,0,0,NA,8,NA,NA,Yes,NA,NA,No,15,0,15,0,0,15,0,15,0,0,15,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,CHARKANI,6,NA,Others,Others,NA,NA,NA,During 2015-2016,200000,550000,2000,NA,NA,0,550000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,120,0,0,NA,8,NA,NA,Yes,NA,NA,No,18,0,18,0,0,18,0,18,0,0,18,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,CHARKANI,1,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,47000,0,NA,NA,0,47000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,100,0,0,NA,8,NA,NA,Yes,NA,NA,No,17,0,17,0,0,17,0,17,0,0,17,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,SUNAREEYA,3,NA,On Tanks/Ponds/Reservoirs/check dams,Others,NA,NA,NA,Up to 2013-2014,30000,30000,0,NA,NA,30000,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,60,0,0,NA,4,NA,NA,Yes,NA,NA,No,1,0,1,0,0,1,0,1,0,0,1,Yes,Less discharge in the well,1,Full,Filled up every year,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,SUNAREEYA,1,NA,On Tanks/Ponds/Reservoirs/check dams,Others,NA,NA,NA,Up to 2013-2014,30000,30000,0,NA,NA,30000,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,60,0,0,NA,4,NA,NA,Yes,NA,NA,No,2,0,2,0,0,2,0,2,0,0,2,Yes,Less discharge in the well,1,Full,Filled up every year,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,SUNAREEYA,4,NA,On Tanks/Ponds/Reservoirs/check dams,Others,NA,NA,NA,Up to 2013-2014,40000,35000,0,NA,NA,40000,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,2,0,50,0,0,NA,3,NA,NA,Yes,NA,NA,No,2,0,2,0,0,2,0,2,0,0,2,Yes,Less discharge in the well,1,Full,Filled up every year,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,SUNAREEYA,2,NA,On Tanks/Ponds/Reservoirs/check dams,Others,NA,NA,NA,Up to 2013-2014,200000,35000,0,NA,NA,200000,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,3,0,50,0,0,NA,4,NA,NA,Yes,NA,NA,No,2,0,2,0,0,2,0,2,0,0,2,Yes,Less discharge in the well,1,Full,Filled up every year,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,KUSHLA PARA,4,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,48000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,90,0,0,NA,6,NA,NA,Yes,NA,NA,No,6,0,6,0,0,6,0,6,0,0,6,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,KUSHLA PARA,1,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,48000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,90,0,0,NA,6,NA,NA,Yes,NA,NA,No,8,0,8,0,0,8,0,8,0,0,8,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,KUSHLA PARA,2,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,44000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,80,0,0,NA,6,NA,NA,Yes,NA,NA,No,6,0,6,0,0,6,0,6,0,0,6,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,KUSHLA PARA,3,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,46000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,90,0,0,NA,6,NA,NA,Yes,NA,NA,No,6,0,6,0,0,6,0,6,0,0,6,No,NA,NA,NA,NA,1,NA,NA
RAJASTHAN,BANSWARA,KUSHALGARH,AKHEPUR,1,NA,Others,Others,NA,NA,NA,Up to 2013-2014,0,48000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,90,0,0,NA,6,NA,NA,Yes,NA,NA,No,7,0,7,0,0,7,0,7,0,0,7,No,NA,NA,NA,NA,1,NA,NA
